step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
10460.0,1.6415,1.8952,1.8868,0.289,0.438,0.03,1.473,0.04419,34.19
10470.0,1.5824,1.8025,1.9329,0.262,0.438,0.03,1.813,0.0544,34.25
10480.0,1.9759,1.8313,1.9167,0.281,0.219,0.03,1.975,0.05924,34.3
10490.0,1.9345,1.9148,1.9627,0.289,0.312,0.03,3.258,0.09775,34.36
10500.0,1.6752,1.8779,1.878,0.309,0.406,0.03,2.281,0.06843,34.41
10510.0,1.8435,1.859,1.8809,0.285,0.25,0.03,2.406,0.07219,34.46
10520.0,1.9625,1.8658,1.9555,0.273,0.344,0.03,2.171,0.06514,34.5
10530.0,1.867,1.8747,1.8864,0.289,0.406,0.03,2.532,0.07596,34.53
10540.0,1.9757,1.8627,1.9105,0.277,0.281,0.03,2.432,0.07296,34.57
10550.0,1.8041,1.8394,1.9301,0.289,0.375,0.03,1.34,0.0402,34.6
10560.0,1.9838,1.9136,1.8965,0.297,0.219,0.03,3.003,0.0901,34.63
10570.0,1.9475,1.9338,1.9464,0.293,0.281,0.03,2.705,0.08114,34.66
10580.0,1.7985,1.8922,1.9251,0.281,0.25,0.03,1.573,0.0472,34.7
10590.0,1.7654,1.8791,1.9178,0.273,0.375,0.03,1.65,0.04951,34.75
10600.0,1.8686,1.8328,1.9361,0.273,0.375,0.03,2.737,0.08211,34.78
10610.0,1.9626,1.8504,1.879,0.309,0.281,0.03,1.728,0.05185,34.81
10620.0,1.8253,1.8765,1.9158,0.281,0.406,0.03,1.617,0.04852,34.84
10630.0,1.9013,1.862,1.9035,0.262,0.375,0.03,1.61,0.04829,34.88
10640.0,2.1059,1.8782,1.8904,0.281,0.312,0.03,1.649,0.04947,34.91
10650.0,1.8361,1.9196,1.8979,0.285,0.25,0.03,1.564,0.04691,34.94
10660.0,2.0467,1.9206,1.9131,0.293,0.25,0.03,2.454,0.07363,34.98
10670.0,1.9373,1.9016,1.929,0.285,0.344,0.03,1.726,0.05178,35.01
10680.0,1.7414,1.9044,1.9695,0.277,0.469,0.03,1.671,0.05013,35.04
10690.0,1.9267,1.9065,1.94,0.285,0.188,0.03,1.702,0.05106,35.08
10700.0,1.7542,1.8901,1.9072,0.285,0.375,0.03,1.545,0.04636,35.14
10710.0,1.8465,1.847,1.9444,0.262,0.312,0.03,1.91,0.05731,35.17
10720.0,2.024,1.8704,1.9095,0.277,0.281,0.03,2.36,0.07081,35.21
10730.0,1.9341,1.8779,1.8918,0.293,0.344,0.03,3.182,0.09546,35.24
10740.0,1.753,1.8755,1.8905,0.262,0.281,0.03,1.047,0.03141,35.28
10750.0,1.9471,1.8832,1.941,0.266,0.219,0.03,2.173,0.06518,35.31
10760.0,1.7525,1.8754,1.8863,0.273,0.375,0.03,1.701,0.05102,35.34
10770.0,1.9537,1.8959,1.8633,0.281,0.344,0.03,1.774,0.05322,35.37
10780.0,1.9103,1.8931,1.8578,0.309,0.312,0.03,2.296,0.06887,35.41
10790.0,1.8501,1.8837,1.9382,0.273,0.188,0.03,2.448,0.07344,35.44
10800.0,2.2708,1.9288,1.9598,0.266,0.156,0.03,1.74,0.05221,35.47
10810.0,2.1643,1.9287,1.9005,0.289,0.219,0.03,2.319,0.06957,35.5
10820.0,1.7456,1.8542,1.87,0.32,0.406,0.03,1.51,0.04529,35.54
10830.0,1.8893,1.8308,1.8772,0.281,0.375,0.03,2.067,0.062,35.57
10840.0,1.6713,1.8681,1.8847,0.289,0.469,0.03,1.876,0.05629,35.6
10850.0,1.7174,1.8935,1.9018,0.281,0.406,0.03,1.972,0.05917,35.63
10860.0,1.9262,1.9108,1.914,0.285,0.281,0.03,3.14,0.0942,35.66
10870.0,1.76,1.8662,1.892,0.285,0.375,0.03,1.782,0.05347,35.7
10880.0,1.6977,1.8505,1.9283,0.293,0.438,0.03,2.758,0.08273,35.73
10890.0,1.8476,1.8749,1.8977,0.281,0.312,0.03,1.446,0.04339,35.76
10900.0,1.8472,1.8446,1.9485,0.266,0.281,0.03,2.572,0.07715,35.79
10910.0,1.8949,1.8302,1.8834,0.277,0.281,0.03,1.953,0.0586,35.82
10920.0,2.1099,1.8658,1.868,0.312,0.312,0.03,1.804,0.05413,35.85
10930.0,1.749,1.8527,1.8704,0.305,0.344,0.03,4.064,0.1219,35.88
10940.0,2.1925,1.8466,1.9388,0.266,0.188,0.03,3.337,0.1001,35.91
10950.0,1.8719,1.8689,1.8804,0.312,0.281,0.03,1.789,0.05367,35.94
10960.0,1.8806,1.8609,1.9225,0.301,0.312,0.03,2.792,0.08376,35.97
10970.0,1.672,1.849,1.9044,0.305,0.469,0.03,1.848,0.05544,36.0
10980.0,2.1109,1.8997,1.9111,0.281,0.188,0.03,2.482,0.07445,36.04
10990.0,1.8595,1.907,1.9599,0.258,0.312,0.03,2.192,0.06577,36.07
11000.0,1.8024,1.819,1.9048,0.281,0.438,0.03,2.823,0.08469,36.11
11010.0,1.7118,1.8274,2.0011,0.242,0.406,0.03,1.966,0.05898,36.14
11020.0,1.7848,1.824,1.9171,0.27,0.312,0.03,1.761,0.05282,36.17
11030.0,1.817,1.8536,1.9202,0.281,0.312,0.03,3.092,0.09276,36.2
11040.0,1.7845,1.8862,1.9027,0.301,0.25,0.03,2.136,0.06408,36.23
11050.0,1.6146,1.8938,1.9002,0.27,0.406,0.03,1.475,0.04425,36.26
11060.0,1.9154,1.8626,1.9594,0.281,0.281,0.03,3.155,0.09464,36.29
11070.0,1.8396,1.8428,1.9043,0.277,0.25,0.03,2.354,0.07061,36.32
11080.0,2.1555,1.8828,1.9196,0.262,0.25,0.03,1.762,0.05285,36.35
11090.0,1.9774,1.8949,1.8966,0.293,0.438,0.03,1.88,0.0564,36.38
11100.0,1.8859,1.8916,1.8939,0.301,0.375,0.03,2.821,0.08463,36.41
11110.0,1.943,1.8569,1.9108,0.277,0.281,0.03,1.566,0.04698,36.44
11120.0,2.0296,1.869,1.9251,0.273,0.281,0.03,2.259,0.06776,36.48
11130.0,2.0505,1.9117,1.8926,0.277,0.156,0.03,2.496,0.07487,36.51
11140.0,1.8807,1.9441,1.9344,0.285,0.406,0.03,3.524,0.1057,36.54
11150.0,2.0659,1.9284,1.9302,0.285,0.156,0.03,2.182,0.06545,36.57
11160.0,2.0556,1.8773,1.8973,0.285,0.344,0.03,2.866,0.08598,36.61
11170.0,1.8326,1.8396,1.901,0.273,0.375,0.03,2.216,0.06647,36.64
11180.0,1.784,1.8188,1.9043,0.285,0.375,0.03,4.087,0.1226,36.68
11190.0,1.9691,1.8559,1.9429,0.254,0.219,0.03,2.745,0.08234,36.71
11200.0,2.0144,1.8926,1.9157,0.266,0.375,0.03,2.702,0.08105,36.75
11210.0,2.0792,1.8957,1.9435,0.273,0.25,0.03,2.71,0.08131,36.78
11220.0,1.8711,1.8821,1.923,0.281,0.344,0.03,1.935,0.05804,36.81
11230.0,1.9083,1.8546,1.9246,0.289,0.25,0.03,2.009,0.06026,36.84
11240.0,2.1564,1.8952,1.9239,0.262,0.312,0.03,2.199,0.06596,36.87
11250.0,1.9087,1.9184,1.8839,0.293,0.438,0.03,1.787,0.0536,36.91
11260.0,1.9556,1.8573,1.9419,0.262,0.406,0.03,1.427,0.0428,36.94
11270.0,1.8687,1.8569,1.8795,0.289,0.344,0.03,2.718,0.08153,36.97
11280.0,1.872,1.8734,1.9501,0.262,0.312,0.03,1.8,0.054,37.0
11290.0,1.7007,1.8605,1.9319,0.258,0.406,0.03,1.373,0.04119,37.03
11300.0,1.7429,1.8593,1.9118,0.289,0.312,0.03,1.471,0.04414,37.06
11310.0,1.9959,1.8579,1.9256,0.254,0.25,0.03,1.984,0.05951,37.09
11320.0,1.8606,1.866,1.906,0.266,0.25,0.03,1.435,0.04306,37.13
11330.0,2.0387,1.8831,1.9082,0.273,0.188,0.03,3.293,0.09879,37.16
11340.0,1.6828,1.869,1.9086,0.281,0.469,0.03,1.678,0.05033,37.19
11350.0,1.8005,1.8514,1.8726,0.301,0.438,0.03,1.364,0.04092,37.22
11360.0,1.6443,1.8854,1.9232,0.293,0.438,0.03,1.689,0.05066,37.25
11370.0,1.7497,1.8985,1.8774,0.297,0.344,0.03,1.259,0.03777,37.28
11380.0,1.971,1.8848,1.9047,0.254,0.281,0.03,2.292,0.06877,37.31
11390.0,1.7493,1.8578,1.955,0.266,0.281,0.03,1.713,0.0514,37.35
11400.0,2.2462,1.9091,1.9485,0.277,0.156,0.03,2.302,0.06905,37.38
11410.0,1.9292,1.9324,1.9084,0.273,0.281,0.03,1.844,0.05532,37.41
11420.0,1.5273,1.8428,1.881,0.305,0.531,0.03,1.275,0.03824,37.44
11430.0,2.001,1.8302,1.8926,0.266,0.219,0.03,2.121,0.06362,37.47
11440.0,1.9038,1.8902,1.9165,0.273,0.219,0.03,2.173,0.06518,37.51
11450.0,1.8362,1.8638,1.9061,0.285,0.344,0.03,1.559,0.04677,37.55
11460.0,1.7237,1.8342,1.9116,0.273,0.281,0.03,1.621,0.04864,37.58
11470.0,1.6884,1.8281,1.9077,0.281,0.375,0.03,2.267,0.068,37.61
11480.0,1.7815,1.8281,1.8756,0.27,0.406,0.03,1.779,0.05337,37.64
11490.0,1.8879,1.8372,1.9183,0.277,0.438,0.03,3.534,0.106,37.68
11500.0,1.8605,1.833,1.895,0.293,0.312,0.03,3.174,0.09523,37.71
11510.0,2.1267,1.8727,1.9089,0.281,0.281,0.03,3.157,0.09471,37.74
11520.0,1.9301,1.8998,1.8917,0.285,0.281,0.03,2.166,0.06499,37.77
11530.0,2.1815,1.8675,1.8912,0.281,0.188,0.03,2.185,0.06556,37.8
11540.0,1.7889,1.8342,1.8857,0.289,0.344,0.03,1.968,0.05903,37.83
11550.0,2.1352,1.8228,1.9778,0.215,0.188,0.03,2.345,0.07034,37.86
11560.0,1.9718,1.838,1.9284,0.281,0.312,0.03,1.786,0.05359,37.89
11570.0,1.9307,1.8775,1.9724,0.242,0.219,0.03,1.499,0.04498,37.92
11580.0,1.8859,1.9152,1.893,0.277,0.25,0.03,1.445,0.04335,37.95
11590.0,1.7218,1.9207,1.8661,0.301,0.406,0.03,2.427,0.07282,37.98
11600.0,2.2148,1.8621,1.9855,0.238,0.156,0.03,2.181,0.06542,38.01
11610.0,1.859,1.8459,1.9532,0.242,0.219,0.03,3.269,0.09806,38.04
11620.0,1.6687,1.8336,1.8997,0.297,0.406,0.03,2.482,0.07446,38.07
11630.0,1.5807,1.8412,1.9206,0.281,0.438,0.03,1.867,0.05601,38.1
11640.0,1.8113,1.8623,1.895,0.277,0.312,0.03,2.761,0.08284,38.13
11650.0,1.7464,1.8763,1.8871,0.289,0.375,0.03,1.552,0.04656,38.16
11660.0,1.8189,1.8673,1.87,0.312,0.344,0.03,2.302,0.06906,38.19
11670.0,1.8772,1.8668,1.9237,0.289,0.344,0.03,1.093,0.03279,38.22
11680.0,1.794,1.8441,1.8724,0.305,0.281,0.03,3.175,0.09526,38.25
11690.0,1.9209,1.8604,1.8918,0.301,0.219,0.03,2.901,0.08704,38.28
11700.0,1.9322,1.9051,1.9752,0.266,0.219,0.03,3.013,0.09039,38.31
11710.0,2.1196,1.9003,1.8799,0.305,0.219,0.03,2.495,0.07485,38.34
11720.0,1.6749,1.8811,1.8773,0.285,0.5,0.03,2.094,0.06283,38.37
11730.0,1.9451,1.8766,1.9254,0.273,0.281,0.03,1.517,0.0455,38.4
11740.0,1.8399,1.8926,1.8742,0.277,0.406,0.03,2.154,0.06463,38.44
11750.0,1.8886,1.8991,1.9489,0.273,0.344,0.03,2.559,0.07676,38.47
11760.0,1.7694,1.9121,1.9138,0.273,0.312,0.03,2.219,0.06658,38.5
11770.0,2.1157,1.9329,1.8884,0.297,0.25,0.03,3.107,0.09321,38.53
11780.0,1.7271,1.8878,1.9414,0.273,0.281,0.03,1.245,0.03734,38.56
11790.0,1.8823,1.8359,1.8674,0.301,0.25,0.03,1.962,0.05887,38.59
11800.0,1.8226,1.8374,1.8755,0.309,0.219,0.03,2.035,0.06105,38.62
11810.0,1.7365,1.8445,1.8861,0.301,0.219,0.03,2.328,0.06985,38.65
11820.0,2.0018,1.8742,1.9094,0.27,0.312,0.03,2.04,0.0612,38.68
11830.0,1.9378,1.8844,1.8805,0.301,0.219,0.03,2.036,0.06109,38.71
11840.0,2.0662,1.8858,1.9086,0.277,0.219,0.03,2.221,0.06663,38.74
11850.0,1.8619,1.8823,1.9473,0.266,0.281,0.03,1.932,0.05796,38.77
11860.0,2.0461,1.8755,1.9525,0.266,0.125,0.03,2.032,0.06097,38.8
11870.0,1.7414,1.8772,1.8987,0.305,0.375,0.03,1.979,0.05936,38.83
11880.0,2.0138,1.8931,1.8725,0.316,0.312,0.03,2.022,0.06065,38.86
11890.0,1.791,1.8668,1.9517,0.262,0.344,0.03,1.744,0.05233,38.89
11900.0,1.9949,1.8904,1.9656,0.27,0.25,0.03,1.865,0.05595,38.92
11910.0,2.3476,1.97,1.8892,0.301,0.25,0.03,2.745,0.08235,38.95
11920.0,1.8212,1.9325,1.8756,0.32,0.438,0.03,2.973,0.08918,38.98
11930.0,1.8612,1.8426,1.9704,0.281,0.375,0.03,1.558,0.04675,39.01
11940.0,1.7947,1.8571,1.9034,0.281,0.375,0.03,1.895,0.05685,39.04
11950.0,1.7484,1.8647,1.9262,0.262,0.375,0.03,1.892,0.05675,39.07
11960.0,2.0715,1.8645,1.9348,0.246,0.25,0.03,1.807,0.05421,39.1
11970.0,1.8245,1.9024,1.8846,0.316,0.312,0.03,2.126,0.06379,39.13
11980.0,1.9611,1.8914,1.9255,0.281,0.219,0.03,2.822,0.08465,39.16
11990.0,1.9418,1.8659,1.8827,0.312,0.344,0.03,2.064,0.06191,39.19
12000.0,1.8767,1.885,1.9155,0.297,0.375,0.03,1.788,0.05363,39.22
12010.0,1.865,1.8604,1.8839,0.305,0.281,0.03,1.176,0.03527,39.25
12020.0,2.1135,1.8293,1.8788,0.301,0.281,0.03,3.03,0.0909,39.28
12030.0,1.9926,1.8377,1.8965,0.277,0.219,0.03,2.572,0.07717,39.31
12040.0,2.1862,1.8165,1.8812,0.305,0.125,0.03,2.214,0.06641,39.34
12050.0,1.8307,1.8653,1.9467,0.266,0.406,0.03,2.543,0.0763,39.37
12060.0,2.0447,1.918,1.8928,0.285,0.312,0.03,2.197,0.0659,39.4
12070.0,1.8805,1.8984,1.8676,0.305,0.375,0.03,1.67,0.05009,39.43
12080.0,2.0217,2.0362,2.1038,0.176,0.281,0.03,1.676,0.05029,39.46
12090.0,1.8029,2.1018,2.0066,0.242,0.344,0.03,3.319,0.09956,39.5
12100.0,2.1197,1.99,2.0282,0.188,0.281,0.03,2.698,0.08095,39.53
12110.0,1.8918,1.98,2.076,0.207,0.25,0.03,1.673,0.05018,39.56
12120.0,2.4348,2.0401,2.0774,0.227,0.156,0.03,2.46,0.0738,39.59
12130.0,1.961,2.0845,1.9693,0.203,0.312,0.03,1.867,0.05602,39.62
12140.0,2.118,2.0582,1.991,0.234,0.219,0.03,1.52,0.04559,39.65
12150.0,1.8804,2.0218,2.0186,0.223,0.344,0.03,1.359,0.04076,39.68
12160.0,1.8452,2.0133,2.0047,0.23,0.312,0.03,2.785,0.08354,39.71
12170.0,1.9425,2.0019,1.9818,0.254,0.281,0.03,2.732,0.08196,39.74
12180.0,1.7683,1.9726,2.0035,0.246,0.344,0.03,1.81,0.05431,39.77
12190.0,1.9728,1.9677,1.9708,0.258,0.25,0.03,2.271,0.06814,39.8
12200.0,1.8898,1.9882,1.9614,0.227,0.344,0.03,1.634,0.04902,39.83
12210.0,2.0776,1.9759,2.025,0.227,0.281,0.03,2.371,0.07113,39.86
12220.0,1.6055,1.939,1.929,0.258,0.406,0.03,2.04,0.0612,39.89
12230.0,1.8979,1.8834,1.9104,0.266,0.312,0.03,1.777,0.05332,39.92
12240.0,1.9703,1.8601,1.9218,0.25,0.281,0.03,2.146,0.06438,39.95
12250.0,1.7504,1.8892,1.9476,0.27,0.375,0.03,1.89,0.05669,39.98
12260.0,2.2334,1.9085,1.9246,0.262,0.219,0.03,1.84,0.0552,40.01
12270.0,2.07,1.948,1.9117,0.266,0.219,0.03,2.954,0.08861,40.04
12280.0,1.8881,1.9634,1.9301,0.266,0.375,0.03,2.387,0.07161,40.07
12290.0,1.9276,1.8865,1.8919,0.293,0.25,0.03,1.462,0.04385,40.11
12300.0,1.8806,1.8352,1.9091,0.277,0.375,0.03,1.891,0.05673,40.14
12310.0,2.0916,1.8964,1.8944,0.297,0.25,0.03,2.116,0.06347,40.17
12320.0,1.7577,1.9313,1.9012,0.285,0.469,0.03,1.469,0.04406,40.19
12330.0,1.6138,1.9171,1.8674,0.285,0.5,0.03,1.593,0.04778,40.22
12340.0,2.1375,1.9372,1.8955,0.297,0.219,0.03,3.313,0.0994,40.26
12350.0,1.8531,1.9312,1.9053,0.305,0.406,0.03,3.655,0.1097,40.29
12360.0,1.8007,1.8698,1.9621,0.266,0.406,0.03,2.639,0.07918,40.32
12370.0,2.0281,1.8702,1.8961,0.285,0.219,0.03,2.423,0.07269,40.35
12380.0,1.7044,1.9128,1.8992,0.27,0.375,0.03,2.091,0.06273,40.38
12390.0,1.6342,1.8667,1.8959,0.277,0.469,0.03,2.472,0.07416,40.41
12400.0,2.0688,1.8727,1.9167,0.285,0.25,0.03,1.359,0.04078,40.44
12410.0,1.7795,1.884,1.9525,0.258,0.344,0.03,1.25,0.03749,40.47
12420.0,1.9151,1.8618,1.8936,0.27,0.281,0.03,3.305,0.09916,40.5
12430.0,1.9007,1.8568,1.8877,0.273,0.312,0.03,1.162,0.03487,40.53
12440.0,1.6949,1.841,1.8962,0.273,0.438,0.03,1.71,0.05131,40.56
12450.0,1.6739,1.8884,1.9094,0.262,0.281,0.03,1.395,0.04184,40.59
12460.0,1.8005,1.8576,1.8826,0.305,0.375,0.03,2.085,0.06255,40.62
12470.0,1.8992,1.8343,1.9091,0.273,0.375,0.03,1.873,0.05619,40.66
12480.0,1.6921,1.9067,1.8774,0.281,0.406,0.03,2.459,0.07377,40.7
12490.0,1.8546,1.9073,1.9054,0.266,0.438,0.03,1.7,0.05101,40.76
12500.0,1.5815,1.863,1.88,0.289,0.406,0.03,2.172,0.06515,40.8
12510.0,1.7774,1.8511,1.879,0.289,0.375,0.03,1.328,0.03983,40.83
12520.0,1.9934,1.8299,1.9567,0.27,0.281,0.03,1.588,0.04765,40.86
12530.0,1.9312,1.8615,1.9214,0.27,0.188,0.03,1.351,0.04054,40.9
12540.0,2.0492,1.8969,1.9098,0.266,0.188,0.03,1.827,0.05482,40.93
12550.0,1.6371,1.8723,1.8839,0.281,0.375,0.03,1.632,0.04895,40.96
12560.0,1.9404,1.8621,1.9177,0.309,0.312,0.03,1.896,0.05687,40.99
12570.0,1.7065,1.8636,1.9167,0.289,0.25,0.03,1.253,0.03759,41.03
12580.0,1.7901,1.8634,1.9076,0.285,0.344,0.03,1.757,0.0527,41.06
12590.0,1.855,1.8815,1.8904,0.297,0.406,0.03,1.583,0.04749,41.09
12600.0,1.9795,1.8273,1.8798,0.312,0.312,0.03,1.568,0.04704,41.13
12610.0,1.8248,1.808,1.8927,0.301,0.219,0.03,2.279,0.06838,41.16
12620.0,1.9435,1.8507,1.9021,0.289,0.281,0.03,3.191,0.09572,41.19
12630.0,1.8925,1.8536,1.8901,0.281,0.281,0.03,2.144,0.06431,41.22
12640.0,1.9585,1.8824,1.9187,0.277,0.344,0.03,2.132,0.06397,41.26
12650.0,1.9161,1.8557,1.8946,0.324,0.281,0.03,2.909,0.08727,41.29
12660.0,1.6331,1.8244,1.88,0.293,0.469,0.03,1.736,0.05208,41.32
12670.0,1.9096,1.8507,1.9246,0.27,0.344,0.03,1.187,0.0356,41.35
12680.0,1.9328,1.9015,1.9333,0.262,0.281,0.03,2.769,0.08306,41.38
12690.0,1.9308,1.8803,1.859,0.301,0.219,0.03,2.806,0.08417,41.42
12700.0,1.9475,1.8468,1.8909,0.289,0.25,0.03,1.672,0.05017,41.45
12710.0,1.94,1.8593,1.9079,0.266,0.156,0.03,2.124,0.06373,41.49
12720.0,1.7816,1.8421,1.8834,0.289,0.406,0.03,2.318,0.06954,41.53
12730.0,1.9043,1.8554,1.883,0.289,0.281,0.03,2.483,0.0745,41.56
12740.0,1.6609,1.8742,1.8711,0.289,0.406,0.03,1.586,0.04758,41.59
12750.0,1.728,1.8481,1.8969,0.277,0.344,0.03,1.639,0.04918,41.62
12760.0,1.7407,1.8261,1.8712,0.301,0.406,0.03,1.491,0.04474,41.65
12770.0,1.8162,1.9014,1.8866,0.293,0.25,0.03,1.559,0.04676,41.69
12780.0,1.8276,1.9276,1.8782,0.309,0.375,0.03,1.589,0.04767,41.72
12790.0,1.8721,1.8695,1.8923,0.289,0.344,0.03,3.496,0.1049,41.75
12800.0,1.6909,1.8734,1.8816,0.277,0.344,0.03,2.061,0.06182,41.78
12810.0,1.7512,1.871,1.9213,0.27,0.406,0.03,1.868,0.05603,41.81
12820.0,1.8566,1.8619,1.9099,0.262,0.312,0.03,2.818,0.08454,41.84
12830.0,1.9733,1.857,1.9029,0.277,0.281,0.03,1.71,0.0513,41.87
12840.0,1.8551,1.8677,1.9334,0.23,0.344,0.03,2.839,0.08517,41.91
12850.0,2.0377,1.8859,1.8801,0.281,0.281,0.03,3.404,0.1021,41.94
12860.0,1.9322,1.8955,1.8811,0.305,0.281,0.03,1.875,0.05624,41.97
12870.0,1.8629,1.8463,1.8932,0.301,0.312,0.03,2.197,0.06591,42.0
12880.0,1.9556,1.8489,1.9538,0.258,0.312,0.03,1.853,0.05558,42.03
12890.0,1.7645,1.9027,1.9453,0.266,0.25,0.03,1.892,0.05676,42.06
12900.0,2.0727,1.8859,1.8639,0.289,0.312,0.03,1.616,0.04849,42.1
12910.0,1.5589,1.8367,1.8777,0.305,0.375,0.03,2.062,0.06186,42.13
12920.0,2.0322,1.8624,1.9562,0.281,0.281,0.03,1.167,0.03502,42.16
12930.0,1.8965,1.904,1.9314,0.262,0.312,0.03,2.586,0.07758,42.19
12940.0,1.7232,1.847,1.8563,0.309,0.406,0.03,2.389,0.07166,42.22
12950.0,1.9105,1.8476,1.8649,0.309,0.281,0.03,1.283,0.03848,42.25
12960.0,1.9428,1.8923,1.8885,0.281,0.281,0.03,1.984,0.05952,42.28
12970.0,1.7777,1.8953,1.8582,0.312,0.312,0.03,1.756,0.05268,42.31
12980.0,1.7151,1.8829,1.8869,0.293,0.406,0.03,1.714,0.05141,42.34
12990.0,2.1396,1.9101,1.9262,0.281,0.25,0.03,4.226,0.1268,42.37
13000.0,1.9415,1.935,1.8706,0.309,0.188,0.03,2.651,0.07954,42.4
13010.0,1.5968,1.8565,1.8681,0.293,0.375,0.03,0.8924,0.02677,42.43
13020.0,1.9139,1.8051,1.9764,0.289,0.281,0.03,1.145,0.03436,42.46
13030.0,1.823,1.8558,1.8848,0.297,0.312,0.03,2.209,0.06626,42.49
13040.0,1.9579,1.9231,1.8992,0.281,0.219,0.03,1.608,0.04823,42.52
13050.0,1.8207,1.9034,1.887,0.285,0.406,0.03,1.486,0.04459,42.55
13060.0,1.8479,1.8476,1.9127,0.305,0.281,0.03,1.642,0.04925,42.58
13070.0,1.6616,1.8397,1.8795,0.285,0.375,0.03,2.54,0.07621,42.61
13080.0,1.7839,1.8506,1.8955,0.281,0.375,0.03,1.583,0.0475,42.64
13090.0,1.9772,1.8696,1.874,0.262,0.281,0.03,1.467,0.044,42.67
13100.0,1.9728,1.8274,1.8749,0.277,0.188,0.03,1.607,0.04822,42.7
13110.0,1.9059,1.8117,1.8802,0.285,0.25,0.03,2.493,0.0748,42.73
13120.0,1.8773,1.8739,1.9159,0.277,0.312,0.03,1.566,0.04697,42.76
13130.0,1.7658,1.9007,1.9277,0.285,0.406,0.03,1.314,0.03941,42.79
13140.0,2.0054,1.8187,1.9268,0.266,0.25,0.03,1.689,0.05066,42.82
13150.0,1.9038,1.7755,1.867,0.309,0.219,0.03,2.526,0.07579,42.85
13160.0,1.8586,1.8027,1.905,0.297,0.312,0.03,2.639,0.07918,42.91
13170.0,2.0415,1.8469,1.8752,0.301,0.375,0.03,1.81,0.0543,42.94
13180.0,1.7485,1.8725,1.8726,0.316,0.406,0.03,1.597,0.04791,42.97
13190.0,1.9469,1.8236,1.8823,0.312,0.25,0.03,2.017,0.06052,43.0
13200.0,1.7367,1.8092,1.9252,0.285,0.375,0.03,1.326,0.03978,43.03
13210.0,1.7506,1.8705,1.8951,0.293,0.375,0.03,2.373,0.07118,43.06
13220.0,1.9722,1.8782,1.894,0.297,0.344,0.03,2.047,0.06141,43.09
13230.0,1.8572,1.8863,1.9222,0.281,0.312,0.03,2.147,0.0644,43.12
13240.0,1.904,1.8913,1.8942,0.285,0.375,0.03,1.911,0.05734,43.15
13250.0,2.1592,1.8831,1.9518,0.262,0.219,0.03,2.905,0.08716,43.18
13260.0,1.5946,1.8871,1.9363,0.285,0.375,0.03,2.482,0.07447,43.21
13270.0,1.9563,1.8919,1.883,0.297,0.281,0.03,2.249,0.06747,43.24
13280.0,2.0919,1.9252,1.9227,0.273,0.156,0.03,2.101,0.06303,43.27
13290.0,1.9625,1.8811,1.9093,0.281,0.312,0.03,2.366,0.07098,43.3
13300.0,2.0157,1.8978,1.9231,0.27,0.281,0.03,2.45,0.0735,43.33
13310.0,1.8712,1.9018,1.8925,0.301,0.344,0.03,1.709,0.05128,43.36
13320.0,1.7984,1.8598,1.8556,0.297,0.406,0.03,1.313,0.03939,43.39
13330.0,1.9056,1.8572,1.9226,0.273,0.312,0.03,2.664,0.07992,43.42
13340.0,1.9651,1.8614,1.9368,0.266,0.344,0.03,1.289,0.03867,43.45
13350.0,2.0515,1.8983,1.8619,0.293,0.219,0.03,1.844,0.05531,43.48
13360.0,1.3508,1.8776,1.8638,0.305,0.531,0.03,1.205,0.03616,43.51
13370.0,1.9536,1.8615,1.8859,0.273,0.25,0.03,1.639,0.04918,43.54
13380.0,1.8268,1.8492,1.9165,0.293,0.281,0.03,1.693,0.05078,43.57
13390.0,1.8155,1.8429,1.8731,0.309,0.25,0.03,1.779,0.05337,43.61
13400.0,1.8509,1.8591,1.8754,0.316,0.281,0.03,1.828,0.05483,43.64
13410.0,1.9673,1.9113,1.8913,0.262,0.25,0.03,2.423,0.0727,43.67
13420.0,1.7929,1.8821,1.8841,0.297,0.219,0.03,3.604,0.1081,43.7
13430.0,1.9831,1.8181,1.8958,0.273,0.219,0.03,1.853,0.05558,43.73
13440.0,1.524,1.819,1.902,0.297,0.344,0.03,1.657,0.04972,43.76
13450.0,1.633,1.8061,1.8932,0.293,0.469,0.03,2.128,0.06383,43.79
13460.0,2.0287,1.8667,1.885,0.301,0.312,0.03,2.899,0.08697,43.82
13470.0,1.8095,1.8904,1.8881,0.281,0.406,0.03,1.17,0.0351,43.85
13480.0,1.9023,1.8789,1.8614,0.293,0.344,0.03,1.869,0.05607,43.88
13490.0,1.9717,1.8891,1.8679,0.289,0.25,0.03,1.68,0.0504,43.91
13500.0,1.93,1.8476,1.8491,0.316,0.188,0.03,1.904,0.05713,43.94
13510.0,2.1019,1.8145,1.8875,0.301,0.219,0.03,2.629,0.07886,43.97
13520.0,1.9819,1.8327,1.9444,0.27,0.219,0.03,2.241,0.06722,44.0
13530.0,1.784,1.8855,1.875,0.281,0.344,0.03,1.966,0.05898,44.03
13540.0,1.853,1.9091,1.8682,0.27,0.344,0.03,3.592,0.1078,44.06
13550.0,1.8514,1.855,1.9064,0.27,0.312,0.03,3.548,0.1064,44.09
13560.0,1.8895,1.8681,1.8721,0.301,0.344,0.03,3.417,0.1025,44.12
13570.0,1.7834,1.9206,1.8892,0.277,0.406,0.03,1.496,0.04488,44.15
